article_slug,article_title,year,scenario,active_intervention,primary_stock_label,pressure_label,burden_label,outcome_label,demand_index,capacity_index,trust_index,institutional_memory_index,system_stock_index,burden_index,equity_gap_index,pressure_index,feedback_closure,resilience_index,risk_index,outcome_index,overshoot_pressure
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,9,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,61.8,46.852,38.117,48.406,0,56.732,21.481,53.755,0.7,34.576,44.167,29.601,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,10,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,64.0,47.967,37.942,49.712,0,57.241,20.809,54.618,0.7,35.037,44.453,30.072,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,11,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,66.2,49.071,37.779,51.005,0,57.765,20.141,55.512,0.7,35.494,44.754,30.538,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,12,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,68.4,50.162,37.626,52.286,0,58.307,19.474,56.435,0.7,35.947,45.071,30.998,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,13,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,70.6,51.241,37.484,53.554,0,58.868,18.809,57.391,0.7,36.393,45.405,31.452,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,14,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,72.8,52.306,37.349,54.808,0,59.448,18.147,58.378,0.7,36.833,45.757,31.898,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,15,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,75.0,53.355,37.222,56.049,0,60.051,17.487,59.398,0.7,37.266,46.128,32.336,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,16,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,77.2,54.389,37.1,57.275,0,60.678,16.83,60.452,0.7,37.69,46.518,32.764,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,17,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,79.4,55.405,36.983,58.487,0,61.33,16.175,61.54,0.7,38.106,46.928,33.182,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,18,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,81.6,56.402,36.868,59.683,0,62.009,15.523,62.664,0.7,38.511,47.359,33.589,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,19,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,83.8,57.38,36.754,60.864,0,62.718,14.874,63.825,0.7,38.906,47.813,33.984,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,20,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,86.0,58.336,36.64,62.028,0,63.457,14.228,65.023,0.7,39.288,48.29,34.365,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,21,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,88.2,59.271,36.522,63.175,0,64.23,13.585,66.26,0.7,39.657,48.791,34.731,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,22,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,90.4,60.181,36.401,64.304,0,65.038,12.945,67.538,0.7,40.012,49.317,35.081,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,23,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,92.6,61.067,36.272,65.415,0,65.884,12.309,68.857,0.7,40.352,49.87,35.414,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,24,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,94.8,61.925,36.134,66.508,0,66.769,11.676,70.219,0.7,40.675,50.451,35.728,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,25,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,97.0,62.755,35.986,67.58,0,67.697,11.046,71.626,0.7,40.98,51.061,36.023,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,26,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,99.2,63.555,35.823,68.632,0,68.669,10.421,73.079,0.7,41.265,51.702,36.296,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,27,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,101.4,64.324,35.645,69.663,0,69.688,9.8,74.58,0.7,41.53,52.374,36.546,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,28,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,103.6,65.059,35.447,70.673,0,70.756,9.183,76.13,0.7,41.773,53.079,36.771,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,29,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,105.8,65.758,35.228,71.659,0,71.877,8.57,77.732,0.7,41.991,53.82,36.97,8.038
feedback-loops-and-system-behavior,Feedback Loops And System Behavior,30,Structural redesign,True,feedback-sensitive system stock,delay and overshoot pressure,correction and adaptation burden,stabilized system outcome,108.0,66.421,34.984,72.622,0,73.054,7.963,79.388,0.7,42.185,54.597,37.141,8.038
