article_slug,article_title,topic_family,year,scenario,policy_active,shock_event,system_stock_index,capacity_index,trust_index,memory_index,burden_index,equity_gap_index,risk_index,outcome_index,resilience_ratio,regeneration,pressure
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,2,Delayed reform under rising pressure,False,False,52.639,44.377,44.842,41.431,54.086,27.398,65.531,37.64,0.7113,1.471,7.64
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,3,Delayed reform under rising pressure,False,False,42.352,43.8,43.055,41.162,55.071,28.224,69.324,33.929,0.5723,1.263,8.96
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,4,Delayed reform under rising pressure,False,False,30.406,43.2,41.226,40.854,56.202,29.067,73.65,29.69,0.4109,1.016,10.28
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,5,Delayed reform under rising pressure,False,False,16.753,42.574,39.353,40.506,57.478,29.929,78.526,24.908,0.2264,0.73,11.6
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,6,Delayed reform under rising pressure,False,False,1.345,41.919,37.432,40.118,58.899,30.813,83.968,19.567,0.0182,0.402,12.92
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,7,Delayed reform under rising pressure,True,False,0.0,41.804,36.104,40.589,48.853,31.342,83.633,19.539,0.0,0.038,11.962
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,8,Delayed reform under rising pressure,True,False,0.0,41.893,35.011,41.033,40.682,31.725,82.976,19.895,0.0,0.0,13.07
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,9,Delayed reform under rising pressure,True,True,0.0,42.144,34.107,41.396,34.172,31.99,82.41,20.214,0.0,0.0,16.258
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,10,Delayed reform under rising pressure,True,False,0.0,42.531,33.36,41.784,28.777,32.158,81.878,20.537,0.0,0.0,15.288
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,11,Delayed reform under rising pressure,True,False,0.0,43.027,32.74,42.144,24.419,32.247,81.395,20.845,0.0,0.0,16.397
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,12,Delayed reform under rising pressure,True,False,0.0,43.61,32.224,42.476,20.912,32.274,80.954,21.139,0.0,0.0,17.506
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,13,Delayed reform under rising pressure,True,False,0.0,44.263,31.792,42.781,18.102,32.249,80.549,21.421,0.0,0.0,18.614
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,14,Delayed reform under rising pressure,True,False,0.0,44.973,31.428,43.058,15.865,32.185,80.174,21.691,0.0,0.0,19.723
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,15,Delayed reform under rising pressure,True,False,0.0,45.726,31.118,43.307,14.098,32.089,79.826,21.949,0.0,0.0,20.832
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,16,Delayed reform under rising pressure,True,False,0.0,46.514,30.851,43.529,12.714,31.968,79.501,22.197,0.0,0.0,21.941
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,17,Delayed reform under rising pressure,True,False,0.0,47.329,30.618,43.722,11.647,31.827,79.197,22.434,0.0,0.0,23.05
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,18,Delayed reform under rising pressure,True,False,0.0,48.164,30.412,43.888,10.838,31.672,78.911,22.661,0.0,0.0,24.158
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,19,Delayed reform under rising pressure,True,False,0.0,49.014,30.227,44.027,10.241,31.507,78.642,22.878,0.0,0.0,25.267
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,20,Delayed reform under rising pressure,True,False,0.0,49.875,30.057,44.137,9.818,31.333,78.388,23.086,0.0,0.0,26.376
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,21,Delayed reform under rising pressure,True,False,0.0,50.742,29.899,44.22,9.538,31.155,78.148,23.284,0.0,0.0,27.485
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,22,Delayed reform under rising pressure,True,False,0.0,51.614,29.749,44.275,9.375,30.974,77.921,23.473,0.0,0.0,28.594
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,23,Delayed reform under rising pressure,True,False,0.0,52.487,29.604,44.303,9.308,30.791,77.706,23.652,0.0,0.0,29.702
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,24,Delayed reform under rising pressure,True,False,0.0,53.36,29.462,44.303,9.319,30.609,77.503,23.823,0.0,0.0,30.811
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,25,Delayed reform under rising pressure,True,False,0.0,54.231,29.321,44.275,9.395,30.428,77.31,23.984,0.0,0.0,31.92
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,26,Delayed reform under rising pressure,True,False,0.0,55.099,29.18,44.219,9.523,30.25,77.129,24.136,0.0,0.0,33.029
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,27,Delayed reform under rising pressure,True,False,0.0,55.963,29.037,44.135,9.695,30.074,76.957,24.279,0.0,0.0,34.138
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,28,Delayed reform under rising pressure,True,False,0.0,56.821,28.89,44.024,9.903,29.902,76.796,24.413,0.0,0.0,35.246
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,29,Delayed reform under rising pressure,True,False,0.0,57.674,28.74,43.885,10.14,29.735,76.644,24.538,0.0,0.0,36.355
mental-models-and-the-limits-of-linear-reasoning,Mental Models and the Limits of Linear Reasoning,organizational_learning,30,Delayed reform under rising pressure,True,False,0.0,58.52,28.584,43.719,10.4,29.572,76.501,24.654,0.0,0.0,37.464
