article_slug,article_title,year,scenario,active_intervention,primary_stock_label,pressure_label,burden_label,outcome_label,demand_index,capacity_index,trust_index,institutional_memory_index,system_stock_index,burden_index,equity_gap_index,pressure_index,feedback_closure,resilience_index,risk_index,outcome_index,overshoot_pressure
systems-thinking-and-sustainability,Systems Thinking And Sustainability,13,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,69.3,58.37,46.354,56.903,0,56.585,20.857,54.607,0.7,41.096,43.879,36.219,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,14,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,71.4,59.558,46.402,58.203,0,57.0,20.185,55.369,0.7,41.634,44.098,36.772,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,15,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,73.5,60.738,46.468,59.491,0,57.425,19.515,56.156,0.7,42.171,44.328,37.323,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,16,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,75.6,61.909,46.551,60.77,0,57.862,18.846,56.967,0.7,42.705,44.571,37.871,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,17,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,77.7,63.071,46.649,62.037,0,58.311,18.179,57.804,0.7,43.238,44.826,38.417,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,18,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,79.8,64.223,46.763,63.292,0,58.774,17.515,58.667,0.7,43.767,45.095,38.959,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,19,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,81.9,65.363,46.89,64.536,0,59.252,16.852,59.556,0.7,44.292,45.378,39.496,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,20,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,84.0,66.492,47.03,65.768,0,59.746,16.191,60.472,0.7,44.814,45.676,40.029,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,21,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,86.1,67.609,47.182,66.987,0,60.259,15.532,61.416,0.7,45.33,45.989,40.555,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,22,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,88.2,68.711,47.344,68.194,0,60.791,14.875,62.388,0.7,45.84,46.318,41.075,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,23,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,90.3,69.799,47.516,69.387,0,61.344,14.22,63.389,0.7,46.344,46.664,41.588,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,24,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,92.4,70.872,47.695,70.566,0,61.919,13.568,64.42,0.7,46.841,47.027,42.092,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,25,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,94.5,71.928,47.882,71.731,0,62.518,12.918,65.481,0.7,47.33,47.409,42.587,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,26,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,96.6,72.966,48.073,72.882,0,63.143,12.27,66.574,0.7,47.809,47.81,43.072,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,27,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,98.7,73.985,48.269,74.017,0,63.796,11.626,67.7,0.7,48.279,48.232,43.545,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,28,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,100.8,74.984,48.466,75.136,0,64.477,10.984,68.86,0.7,48.738,48.674,44.007,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,29,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,102.9,75.962,48.663,76.24,0,65.189,10.344,70.054,0.7,49.185,49.138,44.455,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,30,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,105.0,76.918,48.859,77.326,0,65.934,9.708,71.285,0.7,49.619,49.626,44.888,8.687
