article_slug,article_title,topic_family,year,scenario,policy_active,shock_event,system_stock_index,capacity_index,trust_index,memory_index,burden_index,equity_gap_index,risk_index,outcome_index,resilience_ratio,regeneration,pressure
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,17,Delayed reform under rising pressure,True,False,0.0,56.21,36.878,48.395,12.406,34.255,75.293,26.339,0.0,0.0,21.311
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,18,Delayed reform under rising pressure,True,False,0.0,57.033,36.613,48.607,11.35,34.11,74.992,26.574,0.0,0.0,22.327
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,19,Delayed reform under rising pressure,True,False,0.0,57.875,36.375,48.793,10.546,33.949,74.708,26.8,0.0,0.0,23.344
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,20,Delayed reform under rising pressure,True,False,0.0,58.732,36.157,48.954,9.947,33.778,74.439,27.016,0.0,0.0,24.36
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,21,Delayed reform under rising pressure,True,False,0.0,59.6,35.956,49.09,9.517,33.6,74.185,27.224,0.0,0.0,25.376
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,22,Delayed reform under rising pressure,True,False,0.0,60.476,35.766,49.2,9.226,33.416,73.944,27.424,0.0,0.0,26.393
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,23,Delayed reform under rising pressure,True,False,0.0,61.356,35.585,49.285,9.048,33.229,73.714,27.615,0.0,0.0,27.409
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,24,Delayed reform under rising pressure,True,False,0.0,62.238,35.41,49.344,8.963,33.04,73.496,27.797,0.0,0.0,28.426
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,25,Delayed reform under rising pressure,True,False,0.0,63.12,35.239,49.378,8.954,32.851,73.289,27.971,0.0,0.0,29.442
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,26,Delayed reform under rising pressure,True,False,0.0,64.001,35.07,49.387,9.008,32.663,73.092,28.137,0.0,0.0,30.458
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,27,Delayed reform under rising pressure,True,False,0.0,64.879,34.9,49.37,9.113,32.477,72.904,28.294,0.0,0.0,31.475
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,28,Delayed reform under rising pressure,True,False,0.0,65.753,34.73,49.328,9.26,32.294,72.726,28.443,0.0,0.0,32.491
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,29,Delayed reform under rising pressure,True,False,0.0,66.623,34.557,49.26,9.442,32.114,72.557,28.584,0.0,0.0,33.508
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,30,Delayed reform under rising pressure,True,False,0.0,67.488,34.382,49.167,9.652,31.938,72.397,28.717,0.0,0.0,34.524
