article_slug,article_title,topic_family,year,scenario,policy_active,shock_event,system_stock_index,capacity_index,trust_index,memory_index,burden_index,equity_gap_index,risk_index,outcome_index,resilience_ratio,regeneration,pressure
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,11,Delayed reform under rising pressure,True,False,0.0,51.213,37.647,48.833,20.528,25.026,76.397,25.353,0.0,0.0,13.776
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,12,Delayed reform under rising pressure,True,False,0.0,51.88,37.362,49.236,17.553,24.992,75.927,25.695,0.0,0.0,14.7
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,13,Delayed reform under rising pressure,True,False,0.0,52.606,37.149,49.615,15.169,24.915,75.486,26.027,0.0,0.0,15.624
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,14,Delayed reform under rising pressure,True,False,0.0,53.381,36.994,49.971,13.269,24.804,75.071,26.349,0.0,0.0,16.548
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,15,Delayed reform under rising pressure,True,False,0.0,54.193,36.887,50.304,11.767,24.665,74.679,26.662,0.0,0.0,17.472
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,16,Delayed reform under rising pressure,True,False,0.0,55.034,36.817,50.615,10.591,24.506,74.306,26.966,0.0,0.0,18.396
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,17,Delayed reform under rising pressure,True,False,0.0,55.898,36.778,50.902,9.682,24.33,73.949,27.261,0.0,0.0,19.32
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,18,Delayed reform under rising pressure,True,False,0.0,56.779,36.762,51.165,8.992,24.142,73.609,27.548,0.0,0.0,20.244
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,19,Delayed reform under rising pressure,True,False,0.0,57.673,36.765,51.406,8.481,23.945,73.282,27.827,0.0,0.0,21.168
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,20,Delayed reform under rising pressure,True,False,0.0,58.576,36.782,51.624,8.118,23.741,72.967,28.099,0.0,0.0,22.092
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,21,Delayed reform under rising pressure,True,False,0.0,59.485,36.811,51.819,7.876,23.533,72.664,28.362,0.0,0.0,23.016
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,22,Delayed reform under rising pressure,True,False,0.0,60.398,36.847,51.99,7.733,23.322,72.372,28.618,0.0,0.0,23.94
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,23,Delayed reform under rising pressure,True,False,0.0,61.312,36.889,52.138,7.671,23.11,72.089,28.867,0.0,0.0,24.864
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,24,Delayed reform under rising pressure,True,False,0.0,62.226,36.935,52.264,7.675,22.898,71.816,29.108,0.0,0.0,25.788
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,25,Delayed reform under rising pressure,True,False,0.0,63.139,36.983,52.366,7.734,22.687,71.552,29.341,0.0,0.0,26.712
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,26,Delayed reform under rising pressure,True,False,0.0,64.049,37.031,52.445,7.838,22.478,71.297,29.568,0.0,0.0,27.636
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,27,Delayed reform under rising pressure,True,False,0.0,64.955,37.079,52.501,7.979,22.272,71.05,29.787,0.0,0.0,28.56
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,28,Delayed reform under rising pressure,True,False,0.0,65.858,37.126,52.534,8.15,22.069,70.811,29.998,0.0,0.0,29.484
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,29,Delayed reform under rising pressure,True,False,0.0,66.755,37.17,52.544,8.345,21.869,70.58,30.203,0.0,0.0,30.408
scenario-modeling-in-systems-thinking,Scenario Modeling in Systems Thinking,modeling_methods,30,Delayed reform under rising pressure,True,False,0.0,67.647,37.212,52.53,8.561,21.673,70.356,30.4,0.0,0.0,31.332
