article_slug,article_title,year,scenario,active_intervention,primary_stock_label,pressure_label,burden_label,outcome_label,demand_index,capacity_index,trust_index,institutional_memory_index,system_stock_index,burden_index,equity_gap_index,pressure_index,feedback_closure,resilience_index,risk_index,outcome_index,overshoot_pressure
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,18,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,78.0,65.112,45.694,62.806,0,55.268,15.449,56.672,0.7,44.016,42.896,39.479,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,19,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,80.0,66.334,46.021,64.093,0,55.6,14.771,57.421,0.7,44.63,43.081,40.112,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,20,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,82.0,67.55,46.37,65.37,0,55.941,14.095,58.191,0.7,45.244,43.276,40.746,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,21,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,84.0,68.759,46.738,66.638,0,56.291,13.42,58.98,0.7,45.858,43.481,41.378,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,22,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,86.0,69.959,47.127,67.895,0,56.653,12.747,59.79,0.7,46.471,43.696,42.009,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,23,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,88.0,71.151,47.533,69.142,0,57.026,12.075,60.621,0.7,47.082,43.922,42.638,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,24,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,90.0,72.334,47.958,70.377,0,57.412,11.404,61.474,0.7,47.692,44.16,43.264,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,25,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,92.0,73.507,48.4,71.602,0,57.813,10.736,62.349,0.7,48.299,44.41,43.888,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,26,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,94.0,74.67,48.858,72.815,0,58.229,10.069,63.246,0.7,48.903,44.673,44.508,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,27,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,96.0,75.821,49.331,74.017,0,58.661,9.403,64.166,0.7,49.504,44.949,45.123,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,28,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,98.0,76.959,49.819,75.206,0,59.11,8.74,65.11,0.7,50.1,45.239,45.733,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,29,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,100.0,78.085,50.319,76.382,0,59.579,8.078,66.079,0.7,50.691,45.543,46.338,7.208
systems-thinking-and-levels-of-analysis,Systems Thinking And Levels Of Analysis,30,Structural redesign,True,core system capacity stock,system pressure,implementation burden,system outcome,102.0,79.196,50.831,77.546,0,60.068,7.418,67.073,0.7,51.276,45.862,46.936,7.208
